statement_id,file_name,file_path,line,statement_type,statement_text_or_paraphrase,scope,v5_compatible,needs_repair
S0072,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,13,FullFCL threshold statement,The next logical gap after FullFCL and NeutralClause isolation is the **threshold relevance** step.,theorem_or_unspecified,True,False
S0073,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,18,0.75 constant justification,Q_{\rm R2Q}(J)>\frac34,theorem_or_unspecified,True,False
S0074,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,31,first-crossing obstruction definition,\text{surviving first-crossing obstruction},theorem_or_unspecified,True,False
S0075,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,33,0.75 constant justification,Q_{\rm R2Q}(J)>\frac34.,theorem_or_unspecified,True,False
S0076,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,41,0.75 constant justification,Q_{\rm R2Q}(J)\le\frac34,theorem_or_unspecified,True,False
S0077,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,62,0.75 constant justification,Q_{\rm R2Q}(J)>\frac34,theorem_or_unspecified,True,False
S0078,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,68,0.75 constant justification,Q_{\rm R2Q}(J)>\frac34,theorem_or_unspecified,True,False
S0079,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,75,FullFCL threshold statement,"However, the FullFCL contradiction needs one more formal implication:",theorem_or_unspecified,True,False
S0080,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,78,threshold relevance definition,"\text{if a first crossing survives, it must produce a threshold-relevant local obstruction.}",theorem_or_unspecified,True,False
S0081,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,83,0.75 constant justification,"> What if the global theta envelope fails, but the selected local block has \(Q_{\rm R2Q}\le3/4\), so it never enters the negative-transfer route?",theorem_or_unspecified,True,False
S0082,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,111,FullFCL threshold statement,"By FCL-FrontEnd, CandidateReduction, and AdmissibleBlockSystem, there is a selected block:",candidate_set,True,False
S0083,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,111,continuous/discrete scope statement,"By FCL-FrontEnd, CandidateReduction, and AdmissibleBlockSystem, there is a selected block:",candidate_set,True,False
S0084,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,137,threshold relevance definition,The threshold-relevant regime is:,theorem_or_unspecified,True,False
S0085,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,137,Q_R2Q threshold meaning,The threshold-relevant regime is:,theorem_or_unspecified,True,False
S0086,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,141,0.75 constant justification,Q_{\rm R2Q}(J)>\frac34.,theorem_or_unspecified,True,False
S0087,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,151,first-crossing obstruction definition,Let \(x_1\ge P_0\) be a surviving first crossing of the global theta envelope after applying CandidateReduction and the admissible SR10/B2 BlockSystem selection.,candidate_set,True,False
S0088,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,151,FullFCL threshold statement,Let \(x_1\ge P_0\) be a surviving first crossing of the global theta envelope after applying CandidateReduction and the admissible SR10/B2 BlockSystem selection.,candidate_set,True,False
S0089,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,151,continuous/discrete scope statement,Let \(x_1\ge P_0\) be a surviving first crossing of the global theta envelope after applying CandidateReduction and the admissible SR10/B2 BlockSystem selection.,candidate_set,True,False
S0090,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,165,0.75 constant justification,Q_{\rm R2Q}(J)>\frac34.,theorem_or_unspecified,True,False
S0091,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,172,0.75 constant justification,"Q_{\rm R2Q}(J)\le\frac34,",theorem_or_unspecified,True,False
S0092,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,175,first-crossing obstruction definition,then \(J\) cannot support a surviving first-crossing obstruction.,theorem_or_unspecified,True,False
S0093,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,175,subthreshold non-obstruction statement,then \(J\) cannot support a surviving first-crossing obstruction.,theorem_or_unspecified,True,False
S0094,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,185,0.75 constant justification,Q_{\rm R2Q}(J)\le\frac34,theorem_or_unspecified,True,False
S0095,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,194,0.75 constant justification,Q_{\rm R2Q}(J)\le\frac34,theorem_or_unspecified,True,False
S0096,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,219,Q_R2Q threshold meaning,\text{a first crossing must create enough normalized local obstruction to be visible to R2Q.},theorem_or_unspecified,True,False
S0097,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,223,0.75 constant justification,"If the normalized R2Q obstruction is below \(3/4\), the row is too small, too neutral, or already absorbed by the harmless budget.",theorem_or_unspecified,True,False
S0098,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,230,0.75 constant justification,Q_{\rm R2Q}>\frac34,theorem_or_unspecified,True,False
S0099,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,254,0.75 constant justification,\frac14<\frac34.,theorem_or_unspecified,True,False
S0100,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,257,threshold relevance definition,So a positive first-crossing candidate cannot be threshold-relevant unless another theorem says the selected local obstruction is not represented by \(Q_{\rm R2Q}\). That is exactly what the admissible BlockSystem and coordinate-availability layers are meant to prevent.,candidate_set,True,False
S0101,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,257,continuous/discrete scope statement,So a positive first-crossing candidate cannot be threshold-relevant unless another theorem says the selected local obstruction is not represented by \(Q_{\rm R2Q}\). That is exactly what the admissible BlockSystem and coordinate-availability layers are meant to prevent.,candidate_set,True,False
S0102,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,266,0.75 constant justification,Q_{\rm R2Q}(J)\le\frac34,theorem_or_unspecified,True,False
S0103,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,268,first-crossing obstruction definition,\text{not a surviving first crossing}.,theorem_or_unspecified,True,False
S0104,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,278,0.75 constant justification,Q_{\rm R2Q}(J)>\frac34,theorem_or_unspecified,True,False
S0105,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,286,first-crossing obstruction definition,\text{surviving first crossing},theorem_or_unspecified,True,False
S0106,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,288,0.75 constant justification,Q_{\rm R2Q}(J)>\frac34.,theorem_or_unspecified,True,False
S0107,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,294,first-crossing obstruction definition,\text{surviving first crossing},theorem_or_unspecified,True,False
S0108,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,302,0.75 constant justification,Q_{\rm R2Q}(J)>\frac34,theorem_or_unspecified,True,False
S0109,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,310,first-crossing obstruction definition,\text{surviving first crossing},theorem_or_unspecified,True,False
S0110,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,319,continuous/discrete scope statement,## 9. Candidate Proof Route A — Definition of Forbidden Obstruction,candidate_set,True,False
S0111,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,323,first-crossing obstruction definition,"If \(Q_{\rm R2Q}\) is defined as the normalized obstruction coordinate measuring whether the local block can violate the envelope, then a surviving first crossing must satisfy:",theorem_or_unspecified,True,False
S0112,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,329,0.75 constant justification,for the chosen relevance threshold \(Q_0=3/4\).,theorem_or_unspecified,True,False
S0113,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,347,0.75 constant justification,Prove \(Q_0=3/4\) leaves enough margin below the forbidden threshold \(1\).,theorem_or_unspecified,True,False
S0114,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,349,subthreshold non-obstruction statement,3. **TR-A3 — Harmless subthreshold theorem**,theorem_or_unspecified,True,False
S0115,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,352,0.75 constant justification,Q_{\rm R2Q}\le3/4,theorem_or_unspecified,True,False
S0116,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,354,first-crossing obstruction definition,\text{no first-crossing obstruction survives}.,theorem_or_unspecified,True,False
S0117,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,359,continuous/discrete scope statement,## 10. Candidate Proof Route B — Local-to-Global Scale Domination,candidate_set,True,False
S0118,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,369,0.75 constant justification,"If \(Q_{\rm R2Q}\le3/4\), then the normalized local error is bounded:",theorem_or_unspecified,True,False
S0119,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,374,0.75 constant justification,\frac34\sqrt h\log^2p^*.,theorem_or_unspecified,True,False
S0120,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,382,0.75 constant justification,\frac34 C_{\rm sc}\sqrt x\log^2x.,theorem_or_unspecified,True,False
S0121,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,385,subthreshold non-obstruction statement,"If the global first-crossing envelope constant \(C_\theta\) is chosen larger than the local-to-global harmless budget, then the subthreshold local block cannot create the first crossing.",theorem_or_unspecified,True,False
