statement_id,file_name,file_path,line,statement_type,statement_text_or_paraphrase,raw_or_oriented,upper_or_lower,v5_compatible,needs_repair
S0301,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,395,O2 lower-crossing safety statement,\text{O2-safe}.,raw_or_unspecified,both_or_unspecified,True,False
S0302,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,398,B3 lower-crossing accumulation statement,### Accumulation-risk rows,raw_or_unspecified,both_or_unspecified,True,False
S0303,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,401,B3 lower-crossing accumulation statement,\text{accumulation-risk},raw_or_unspecified,both_or_unspecified,True,False
S0304,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,403,B3 lower-crossing accumulation statement,\text{B3-safe}.,raw_or_unspecified,both_or_unspecified,True,False
S0305,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,406,B3 lower-crossing accumulation statement,Thus B3 closes the hidden tail accumulation path after the local row closures.,raw_or_unspecified,both_or_unspecified,True,False
S0306,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,414,finite-zone sign handling,This closure does not replace finite certificate indexing.,raw_or_unspecified,both_or_unspecified,True,False
S0307,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,426,B3 lower-crossing accumulation statement,"> The B3 layer is closed by a dedicated row-level numeric table. Among 142 accumulation-risk rows, there are zero surviving unrepaid accumulation rows, zero B3 numeric failures, and zero persistence failures. Chain IDs were not available, so the closure is row-level rather than chain-indexed.",raw_or_unspecified,both_or_unspecified,True,False
S0308,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,447,finite-zone sign handling,2. finite certificate index and reproducibility ledger;,raw_or_unspecified,both_or_unspecified,True,False
S0309,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,473,local direct threshold sign statement,"if the goal is to integrate H-Exc, direct threshold sign, O2, and B3 into one final assembly before NeutralClause.",raw_or_unspecified,both_or_unspecified,True,False
S0310,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,479,B3 lower-crossing accumulation statement,B3 NoAccumulation is closed in dedicated numeric row-level form.,raw_or_unspecified,both_or_unspecified,True,False
S0311,Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_B3_NoAccumulation_Closure_Update_v1_final.md,481,B3 lower-crossing accumulation statement,No surviving unrepaid accumulation rows were found.,raw_or_unspecified,both_or_unspecified,True,False
S0312,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,37,negative first crossing sign rule,This is not yet justified for lower crossings.,raw_or_unspecified,lower,True,False
S0313,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,43,negative first crossing sign rule,"\text{either reorient lower crossings so they also produce }E_\theta\ge0,",raw_or_unspecified,lower,True,False
S0314,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,43,orientation or reorientation rule,"\text{either reorient lower crossings so they also produce }E_\theta\ge0,",raw_or_unspecified,lower,True,False
S0315,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,51,negative first crossing sign rule,\text{prove separate upper/lower first-crossing contradictions.},raw_or_unspecified,upper,True,False
S0316,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,73,local direct threshold sign statement,- Direct threshold sign found: true.,raw_or_unspecified,both_or_unspecified,True,False
S0317,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,74,negative first crossing sign rule,"- Main missing lemma: first crossing implies \(E_\theta\ge0\) in the target orientation, or a signed split handling upper/lower crossings separately.",raw_or_unspecified,upper,True,False
S0318,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,93,positive first crossing sign rule,"\text{upper/positive crossing}\Rightarrow E_\theta>0,",raw_or_unspecified,upper,True,False
S0319,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,97,negative first crossing sign rule,\text{lower/negative crossing}\Rightarrow E_\theta<0.,raw_or_unspecified,lower,True,False
S0320,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,100,negative first crossing sign rule,So a lower crossing is not compatible with the unified \(E_\theta\ge0\) statement unless we do one of the following:,raw_or_unspecified,lower,True,False
S0321,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,102,negative first crossing sign rule,1. reorient the lower crossing;,raw_or_unspecified,lower,True,False
S0322,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,102,orientation or reorientation rule,1. reorient the lower crossing;,raw_or_unspecified,lower,True,False
S0323,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,103,orientation or reorientation rule,2. define a signed endpoint variable \(E_\theta^{\rm out}\);,oriented,both_or_unspecified,True,False
S0324,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,104,negative first crossing sign rule,3. prove a separate lower-crossing contradiction using a sign-reversed R2Q row;,raw_or_unspecified,lower,True,False
S0325,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,106,negative first crossing sign rule,5. convert lower crossings to upper crossings by applying the framework to \(-G(x)\).,raw_or_unspecified,upper,True,False
S0326,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,138,negative first crossing sign rule,### Lower first crossing,raw_or_unspecified,lower,True,False
S0327,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,148,orientation or reorientation rule,## 5. Proposed Fix A — Outward-Oriented Endpoint Sign,oriented,both_or_unspecified,True,False
S0328,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,150,orientation or reorientation rule,Define an outward-oriented endpoint sign:,oriented,both_or_unspecified,True,False
S0329,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,153,orientation or reorientation rule,E_\theta^{\rm out}(J),oriented,both_or_unspecified,True,False
S0330,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,155,definition of E_theta,"s(J)E_\theta(J),",raw_or_unspecified,both_or_unspecified,True,False
S0331,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,155,orientation or reorientation rule,"s(J)E_\theta(J),",raw_or_unspecified,both_or_unspecified,True,False
S0332,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,164,negative first crossing sign rule,"-1, & \text{lower crossing}.",raw_or_unspecified,lower,True,False
S0333,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,171,orientation or reorientation rule,\text{first crossing}\Rightarrow E_\theta^{\rm out}>0.,oriented,both_or_unspecified,True,False
S0334,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,174,orientation or reorientation rule,The local direct sign theorem would also need to be expressed in outward orientation:,oriented,both_or_unspecified,True,False
S0335,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,179,orientation or reorientation rule,E_\theta^{\rm out}<0.,oriented,both_or_unspecified,True,False
S0336,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,182,orientation or reorientation rule,"If this reorientation is legal, contradiction is immediate.",raw_or_unspecified,both_or_unspecified,True,False
S0337,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,192,orientation or reorientation rule,"apply to the raw \(E_\theta\) only, or to an already oriented endpoint coordinate?",oriented,both_or_unspecified,True,False
S0338,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,196,orientation or reorientation rule,"If already oriented, the problem is mostly wording.",oriented,both_or_unspecified,True,False
S0339,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,228,negative first crossing sign rule,### Lower FirstCrossing theorem,raw_or_unspecified,lower,True,False
S0340,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,236,negative first crossing sign rule,"is the first lower crossing, then either:",raw_or_unspecified,lower,True,False
S0341,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,250,orientation or reorientation rule,"for lower-oriented rows, contradicting:",oriented,lower,True,False
S0342,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,284,negative first crossing sign rule,Maybe lower crossings correspond exactly to negative transfer and are already safe:,raw_or_unspecified,lower,True,False
S0343,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,287,negative first crossing sign rule,\text{lower first crossing},raw_or_unspecified,lower,True,False
S0344,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,292,O2 lower-crossing safety statement,but negative subthreshold/threshold/B3 closure prevents it from becoming a forbidden first crossing.,raw_or_unspecified,lower,True,False
S0345,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,294,negative first crossing sign rule,"If so, the contradiction for lower crossings is not via \(E_\theta\ge0\), but via O2/B3/NoAccumulation.",raw_or_unspecified,lower,True,False
S0346,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,294,B3 lower-crossing accumulation statement,"If so, the contradiction for lower crossings is not via \(E_\theta\ge0\), but via O2/B3/NoAccumulation.",raw_or_unspecified,lower,True,False
S0347,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,299,negative first crossing sign rule,\text{lower first crossing},raw_or_unspecified,lower,True,False
S0348,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,301,B3 lower-crossing accumulation statement,"\text{unrepaid negative accumulation},",raw_or_unspecified,lower,True,False
S0349,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,307,B3 lower-crossing accumulation statement,\text{O2+B3 no surviving unrepaid accumulation}.,raw_or_unspecified,both_or_unspecified,True,False
S0350,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,310,negative first crossing sign rule,This may be the best route if the theta assembly naturally assigns lower crossings \(E_\theta<0\).,oriented,lower,True,False
S0351,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,316,orientation or reorientation rule,### Candidate 1 — OrientedEndpointSign theorem,oriented,both_or_unspecified,True,False
S0352,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,324,orientation or reorientation rule,E_\theta^{\rm out}>0.,oriented,both_or_unspecified,True,False
S0353,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,331,orientation or reorientation rule,E_\theta^{\rm out}=sE_\theta.,oriented,both_or_unspecified,True,False
S0354,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,334,orientation or reorientation rule,Requires oriented local sign theorem.,oriented,both_or_unspecified,True,False
S0355,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,338,negative first crossing sign rule,### Candidate 2 — UpperFirstCrossing contradiction + LowerFirstCrossing repayment,raw_or_unspecified,upper,True,False
S0356,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,348,local direct threshold sign statement,contradicts direct threshold sign.,raw_or_unspecified,both_or_unspecified,True,False
S0357,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,352,negative first crossing sign rule,\text{lower first crossing},raw_or_unspecified,lower,True,False
S0358,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,354,B3 lower-crossing accumulation statement,\text{surviving unrepaid negative accumulation},raw_or_unspecified,lower,True,False
S0359,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,366,definition of crossing sign,"For crossing sign \(\sigma\in\{+1,-1\}\), define:",raw_or_unspecified,both_or_unspecified,True,False
S0360,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,369,definition of crossing sign,"E_{\theta,\sigma}=\sigma E_\theta.",raw_or_unspecified,both_or_unspecified,True,False
S0361,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,375,definition of crossing sign,\text{first crossing of sign }\sigma,raw_or_unspecified,both_or_unspecified,True,False
S0362,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,379,definition of crossing sign,"E_{\theta,\sigma}>0.",raw_or_unspecified,both_or_unspecified,True,False
S0363,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,387,definition of crossing sign,"E_{\theta,\sigma}<0.",raw_or_unspecified,both_or_unspecified,True,False
S0364,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,406,negative first crossing sign rule,"\text{determine whether }E_\theta\text{ is raw or already outward-oriented, and how upper/lower crossings are represented.}",oriented,upper,True,False
S0365,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,406,orientation or reorientation rule,"\text{determine whether }E_\theta\text{ is raw or already outward-oriented, and how upper/lower crossings are represented.}",oriented,upper,True,False
S0366,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,424,negative first crossing sign rule,"3. Are lower crossings represented by \(-E_\theta\), a separate row, or raw \(E_\theta<0\)?",raw_or_unspecified,lower,True,False
S0367,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,426,negative first crossing sign rule,5. Can lower crossings be contradicted by O2+B3 instead of direct sign?,raw_or_unspecified,lower,True,False
S0368,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,435,definition of crossing sign,crossing_sign = upper / lower / positive / negative,raw_or_unspecified,upper,True,False
S0369,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,466,orientation or reorientation rule,### Outcome A — \(E_\theta\) already outward-oriented,oriented,both_or_unspecified,True,False
S0370,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,476,negative first crossing sign rule,### Outcome B — lower crossings need sign reorientation,oriented,lower,True,False
S0371,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,476,orientation or reorientation rule,### Outcome B — lower crossings need sign reorientation,oriented,lower,True,False
S0372,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,481,definition of crossing sign,Prime_Mesh_R2Q_FirstCrossing_LowerCrossing_SignedOrientation_Target_v1.md,raw_or_unspecified,lower,True,False
S0373,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,481,negative first crossing sign rule,Prime_Mesh_R2Q_FirstCrossing_LowerCrossing_SignedOrientation_Target_v1.md,raw_or_unspecified,lower,True,False
S0374,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,484,negative first crossing sign rule,### Outcome C — lower crossings close by O2/B3,oriented,lower,True,False
