block_id,p_star_proj,depth_bin,y,h,D_y,D_y_plus_h,observed_delta,denom_sqrt_h_logB,Q_max,is_tail,mu_bin,scale_bin,hi,p_star_fcl,theta_local_sign,near_forbidden_R2Q,forbidden_R2Q,finite_certificate_flag,covered_flag,B3_block_pass,positive_harmless_flag,negative_transfer_flag,O2_B3_repaid_flag,Q_R2Q,E_theta_local,x,post_P0,source_coordinate,side,p_star,right_endpoint,E_theta,E_theta_sign,post_P0_flag,finite_zone_flag,near_forbidden_flag,forbidden_flag,D_start,D_end,DeltaD,DeltaD_sign,Q_delta_D,bridge_excursion_raw,bridge_excursion_signed,bridge_excursion_argmax,bridge_path_n_samples,Q_exc,candidate_id,right_endpoint_hexc,C_minus_flag,O2_applicable_flag,B3_applicable_flag,coordinate_available_flag,endpoint_exclusion_flag,endpoint_exclusion_Q,endpoint_exclusion_harmful_flag,Q_formula_sum,formula_residual,abs_formula_residual,formula_residual_frac,primitive_available_flag,instrumentation_gap_flag,threshold_relevant_flag,pos_harm_antecedent,pos_harm_consequent,pos_harm_prim_violation,pos_harm_instrumentation_gap,neg_transfer_antecedent,neg_transfer_consequent,neg_transfer_prim_violation,sign_consistent,sign_inconsistent_flag,sign_inconsistent_positive_harmless,sign_inconsistent_threshold_relevant,sign_inconsistent_forbidden,formula_residual_cap_violation,threshold_relevant_missing_primitives,positive_missing_primitive_rows_flag,row_status
37,1657,0.55-0.60,1656,1,-24.515635713926613,-31.60504966635317,-7.089413952426561,54.94907037805399,0.1389495863976313,False,0.50-1.00,p<100M,1657,1657,positive,False,False,True,True,True,True,False,False,0.1389495863976313,6.412764017426562,1657,False,theta_local,positive,1657,1657,6.412764017426562,positive,False,True,False,False,-24.515635713926613,-31.60504966635317,-7.089413952426561,negative,0.12901790519204107,3.552713678800501e-15,3.552713678800501e-15,1657,2,6.465466393439502e-17,hexc_00036,1657,False,True,True,True,False,0.0,False,0.12901790519204112,0.009931681205590182,0.009931681205590182,0.0714768677120689,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
38,156007,0.55-0.60,155920,1,-219.20299235558093,-230.83674703828723,-11.633754682706297,142.98554076951442,0.0868104441327406,False,>=1.00,p<100M,155921,156007,positive,False,False,True,True,True,True,False,False,0.0868104441327406,10.957104747706284,155921,False,theta_local,positive,156007,155921,10.957104747706284,positive,False,True,False,False,-219.20299235558093,-230.83674703828723,-11.633754682706297,negative,0.08136315476443405,0.0,0.0,155920,2,0.0,hexc_00037,155921,False,True,True,True,False,0.0,False,0.08136315476443405,0.005447289368306546,0.005447289368306546,0.06274923971103263,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
39,39690667,0.55-0.60,39682692,7975,-3641.029352975941,-9613.98205726598,-5972.95270429004,27338.45670681034,0.2349256240499423,False,0.05-0.10,p<100M,39690667,39690667,negative,False,False,True,True,True,False,True,True,0.2349256240499423,-364.0109776889212,39690667,False,theta_local,negative,39690667,39690667,-364.0109776889212,negative,False,True,False,False,-3641.029352975941,-9613.98205726598,-5972.95270429004,negative,0.21848170759405397,188.65092151155022,188.65092151155022,39685548,39,0.00690056953597366,hexc_00038,39690667,True,True,True,True,True,0.0,False,0.22538227713002762,0.00954334691991468,0.00954334691991468,0.0406228437553746,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,primitive_full_verified
40,30417481,0.55-0.60,30409154,8327,-3185.022130148648,-9573.033681058874,-6388.011550910226,27092.02425604648,0.24963148266117,False,0.05-0.10,p<100M,30417481,30417481,negative,False,False,True,True,True,False,True,True,0.24963148266117,-228.7179970545885,30417481,False,theta_local,negative,30417481,30417481,-228.7179970545885,negative,False,True,False,False,-3185.022130148648,-9573.033681058874,-6388.011550910226,negative,0.23578937810394623,231.22636827276438,-231.22636827276438,30414125,39,0.008534850186440335,hexc_00039,30417481,True,True,True,True,True,0.0,False,0.24432422829038658,0.005307254370783415,0.005307254370783415,0.021260356723462888,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,primitive_full_verified
41,604672261,0.55-0.60,604520611,151650,-13895.06128730599,-132784.31185344377,-118889.25056613778,159217.93201370913,0.7568596623500748,True,0.018-0.05,p>=500M,604672261,604672261,negative,True,False,False,True,True,False,True,True,0.7568596623500748,-1617.0683062109456,604672261,True,theta_local,negative,604672261,604672261,-1617.0683062109456,negative,True,False,True,False,-13895.06128730599,-132784.31185344377,-118889.25056613778,negative,0.7467076670478365,234.02143940953465,234.02143940953465,604525630,41,0.0014698183580815804,hexc_00040,604672261,True,True,True,True,True,0.0,False,0.7481774854059181,0.008682176944156739,0.008682176944156739,0.011471316779121622,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,primitive_full_verified
42,7117417,0.55-0.60,7115469,1948,-1505.373515836785,-2935.478994847477,-1430.1054790106923,10987.564348763462,0.1460888226947264,False,0.10-0.25,p<100M,7117417,7117417,negative,False,False,True,True,True,False,True,True,0.1460888226947264,-117.76229972501552,7117417,False,theta_local,negative,7117417,7117417,-117.76229972501552,negative,False,True,False,False,-1505.373515836785,-2935.478994847477,-1430.1054790106923,negative,0.13015673297709843,83.96168172265811,-83.96168172265811,7116001,39,0.007641518998895068,hexc_00041,7117417,True,True,True,True,True,0.0,False,0.1377982519759935,0.008290570718732904,0.008290570718732904,0.05675020556539937,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,primitive_full_verified
43,12781267,0.55-0.60,12779528,1739,-2025.7534664814043,-3255.654084869332,-1229.9006183879278,11166.105385346242,0.1300675391522673,False,0.10-0.25,p<100M,12781267,12781267,negative,False,False,True,True,True,False,True,True,0.1300675391522673,-151.7480364006467,12781267,False,theta_local,negative,12781267,12781267,-151.7480364006467,negative,False,True,False,False,-2025.7534664814043,-3255.654084869332,-1229.9006183879278,negative,0.1101458902583867,59.990640028518555,-59.990640028518555,12780269,37,0.005372566168616574,hexc_00042,12781267,True,True,True,True,True,0.0,False,0.11551845642700327,0.01454908272526402,0.01454908272526402,0.1118579072079754,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,primitive_full_verified
44,109588091,0.55-0.60,109577354,10737,-5924.212674655511,-13826.417254912514,-7902.204580257003,35510.71249892,0.2415685632788372,False,0.10-0.25,100M<=p<500M,109588091,109588091,negative,False,False,True,True,True,False,True,True,0.2415685632788372,-629.3445955758762,109588091,False,theta_local,negative,109588091,109588091,-629.3445955758762,negative,False,True,False,False,-5924.212674655511,-13826.417254912514,-7902.204580257003,negative,0.22253016129984254,235.6779201208592,-235.6779201208592,109583672,40,0.006636811923388666,hexc_00043,109588091,True,True,True,True,True,0.0,False,0.2291669732232312,0.012401590055605982,0.012401590055605982,0.05133776467963302,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,primitive_full_verified
45,12836777,0.55-0.60,12833438,3339,-2020.026918484228,-4509.468817140625,-2489.441898656397,15480.68399898904,0.1752468754780604,False,0.10-0.25,p<100M,12836777,12836777,negative,False,False,True,True,True,False,True,True,0.1752468754780604,-163.66723291570224,12836777,False,theta_local,negative,12836777,12836777,-163.66723291570224,negative,False,True,False,False,-2020.026918484228,-4509.468817140625,-2489.441898656397,negative,0.16080955459196564,94.22200439377093,94.22200439377093,12834759,36,0.0060864238556851925,hexc_00044,12836777,True,True,True,True,True,0.0,False,0.16689597844765083,0.00835089703040956,0.00835089703040956,0.04765218785001978,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,primitive_full_verified
46,618029,0.55-0.60,618028,1,-546.4975466414396,-559.5084872373448,-13.01094059590514,177.80330742950363,0.0748436752518515,False,0.25-0.50,p<100M,618029,618029,positive,False,False,True,True,True,True,False,False,0.0748436752518515,12.3342906609052,618029,False,theta_local,positive,618029,618029,12.3342906609052,positive,False,True,False,False,-546.4975466414396,-559.5084872373448,-13.01094059590514,negative,0.07317603245970992,0.0,0.0,618028,2,0.0,hexc_00045,618029,False,True,True,True,False,0.0,False,0.07317603245970992,0.0016676427921415715,0.0016676427921415715,0.022281679601247495,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
47,12807413,0.55-0.60,12805898,1515,-2004.667713167148,-3002.6634605183744,-997.9957473512264,10424.775595424971,0.1184377830877646,False,0.25-0.50,p<100M,12807413,12807413,negative,False,False,True,True,True,False,True,True,0.1184377830877646,-205.7621329185172,12807413,False,theta_local,negative,12807413,12807413,-205.7621329185172,negative,False,True,False,False,-2004.667713167148,-3002.6634605183744,-997.9957473512264,negative,0.09573306765367764,69.99762783200504,-69.99762783200504,12806707,37,0.006714545286013089,hexc_00046,12807413,True,True,True,True,True,0.0,False,0.10244761293969074,0.01599017014807387,0.01599017014807387,0.135009029476893,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,primitive_full_verified
48,3440807,0.55-0.60,3439819,811,-1059.9835425069589,-1751.6610990375343,-691.6775565305757,6451.395072088945,0.1225172337511368,False,0.10-0.25,p<100M,3440630,3440807,positive,False,False,True,True,True,True,False,False,0.1225172337511368,46.90968440981942,3440630,False,theta_local,positive,3440807,3440630,46.90968440981942,positive,False,True,False,False,-1059.9835425069589,-1751.6610990375343,-691.6775565305757,negative,0.1072136412049886,57.48108875473781,57.48108875473781,3440485,37,0.008909869588272725,hexc_00047,3440630,False,True,True,True,True,0.0,False,0.11612351079326132,0.006393722957875478,0.006393722957875478,0.052186315035995114,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
49,33902159,0.55-0.60,33888759,13400,-3286.909262209392,-13643.06508801648,-10356.155825807087,34801.659555293445,0.3075518627750951,False,0.018-0.05,p<100M,33902159,33902159,negative,False,False,True,True,True,False,True,True,0.3075518627750951,-291.8733586694325,33902159,False,theta_local,negative,33902159,33902159,-291.8733586694325,negative,False,True,False,False,-3286.909262209392,-13643.06508801648,-10356.155825807087,negative,0.2975764937115444,173.36115126700133,173.36115126700133,33890762,41,0.0049814047227133606,hexc_00048,33902159,True,True,True,True,True,0.0,False,0.30255789843425773,0.004993964340837376,0.004993964340837376,0.016237795784346577,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,primitive_full_verified
50,3457967,0.55-0.60,3457512,455,-1032.5412923104789,-1300.260569031474,-267.71927672099514,4835.439485065229,0.0793601948576568,False,0.25-0.50,p<100M,3457967,3457967,negative,False,False,True,True,True,False,True,True,0.0793601948576568,-93.6529697629686,3457967,False,theta_local,negative,3457967,3457967,-93.6529697629686,negative,False,True,False,False,-1032.5412923104789,-1300.260569031474,-267.71927672099514,negative,0.05536606911282309,30.359882641400645,30.359882641400645,3457702,35,0.006278619086263076,hexc_00049,3457967,True,True,True,True,True,0.0,False,0.06164468819908617,0.017715506658570634,0.017715506658570634,0.22322912248824214,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,primitive_full_verified
51,12842173,0.55-0.60,12840082,2091,-1989.409656565634,-3458.407842659707,-1468.9981860940732,12251.274041864272,0.1392439305539144,False,0.10-0.25,p<100M,12842173,12842173,negative,False,False,True,True,True,False,True,True,0.1392439305539144,-192.29332879440085,12842173,False,theta_local,negative,12842173,12842173,-192.29332879440085,negative,False,True,False,False,-1989.409656565634,-3458.407842659707,-1468.9981860940732,negative,0.11990574866534748,61.318915110934995,-61.318915110934995,12841763,40,0.005005105175298496,hexc_00050,12842173,True,True,True,True,True,0.0,False,0.12491085384064597,0.01433307671326843,0.01433307671326843,0.10293501954628285,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,primitive_full_verified
52,1512479,0.55-0.60,1512478,1,-712.9292880586847,-726.835198578178,-13.905910519493318,202.4718567814125,0.0713499660129912,False,0.50-1.00,p<100M,1512479,1512479,positive,False,False,True,True,True,True,False,False,0.0713499660129912,13.229260584493224,1512479,False,theta_local,positive,1512479,1512479,13.229260584493224,positive,False,True,False,False,-712.9292880586847,-726.835198578178,-13.905910519493318,negative,0.06868070822556867,0.0,0.0,1512478,2,0.0,hexc_00051,1512479,False,True,True,True,False,0.0,False,0.06868070822556867,0.002669257787422538,0.002669257787422538,0.03741077868119134,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
53,356243,0.55-0.60,356170,3,-327.27066110333885,-352.19029905173835,-24.919637948399497,283.0422282278585,0.0917954514179663,False,0.50-1.00,p<100M,356173,356243,positive,False,False,True,True,True,True,False,False,0.0917954514179663,22.56633807844032,356173,False,theta_local,positive,356243,356173,22.56633807844032,positive,False,True,False,False,-327.27066110333885,-352.19029905173835,-24.919637948399497,negative,0.08804212044408564,4.153275799052494,4.153275799052494,356172,4,0.014673696660234626,hexc_00052,356173,False,True,True,True,False,0.0,False,0.10271581710432028,-0.010920365686353975,0.010920365686353975,0.11896412641004378,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
54,7112297,0.55-0.60,7110038,2259,-1488.4660516560812,-3170.0701790061385,-1681.6041273500573,11831.108968329036,0.1547550134720171,False,0.10-0.25,p<100M,7112297,7112297,negative,False,False,True,True,True,False,True,True,0.1547550134720171,-113.30394854654696,7112297,False,theta_local,negative,7112297,7112297,-113.30394854654696,negative,False,True,False,False,-1488.4660516560812,-3170.0701790061385,-1681.6041273500573,negative,0.14213410863272255,36.23123036355423,36.23123036355423,7110425,39,0.003062369762677568,hexc_00053,7112297,True,True,True,True,True,0.0,False,0.14519647839540012,0.00955853507661697,0.00955853507661697,0.061765592352491704,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,primitive_full_verified
55,12895717,0.55-0.60,12894136,1581,-2000.69471701668,-3100.31873499209,-1099.6240179754095,10658.373512699049,0.1217247995908262,False,0.10-0.25,p<100M,12895717,12895717,negative,False,False,True,True,True,False,True,True,0.1217247995908262,-156.60587200935356,12895717,False,theta_local,negative,12895717,12895717,-156.60587200935356,negative,False,True,False,False,-2000.69471701668,-3100.31873499209,-1099.6240179754095,negative,0.1031699645978112,87.99334457305758,87.99334457305758,12894688,37,0.008255794795351922,hexc_00054,12895717,True,True,True,True,True,0.0,False,0.11142575939316313,0.010299040197663076,0.010299040197663076,0.0846092187646474,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,primitive_full_verified
56,1511527,0.55-0.60,1511046,403,-710.2584342675988,-1040.2049989253685,-329.9465646577695,4064.234459289399,0.0952884508457212,False,0.10-0.25,p<100M,1511449,1511527,positive,False,False,True,True,True,True,False,False,0.0952884508457212,9.625130217388572,1511449,False,theta_local,positive,1511527,1511449,9.625130217388572,positive,False,True,False,False,-710.2584342675988,-1040.2049989253685,-329.9465646577695,negative,0.08118295535426816,31.371536904404707,31.371536904404707,1511174,35,0.007718928919738007,hexc_00055,1511449,False,True,True,True,True,0.0,False,0.08890188427400617,0.006386566571715033,0.006386566571715033,0.0670235114017683,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
57,179620853,0.55-0.60,179616870,3983,-7469.839610700379,-9996.865200801432,-2527.025590101053,22798.32818194132,0.1434186712486546,False,0.25-0.50,100M<=p<500M,179620853,179620853,negative,False,False,True,True,True,False,True,True,0.1434186712486546,-637.8829200418768,179620853,False,theta_local,negative,179620853,179620853,-637.8829200418768,negative,False,True,False,False,-7469.839610700379,-9996.865200801432,-2527.025590101053,negative,0.11084258327778278,185.7346871182781,-185.7346871182781,179618414,39,0.008146855578006791,hexc_00056,179620853,True,True,True,True,True,0.0,False,0.11898943885578957,0.024429232392865027,0.024429232392865027,0.17033509082307996,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,primitive_full_verified
