block_id,p_star,y,hi,h,prime_log_sum,theta_local_error,theta_local_sum_from_sieve,prime_log_sum_check_delta,theta_local_norm,theta_start_error,theta_end_error,theta_end_norm,theta_pstar_error,theta_pstar_norm,theta_start_sign,theta_end_sign,theta_local_sign,theta_crosses_sign,Q_max,near_forbidden_proxy,post_Q,cp_ratio,d_worst,is_tail,scale_bin,depth_bin,mu_bin,local_theta_sign,endpoint_theta_side,theta_candidate_crossing,theta_positive_candidate,theta_negative_candidate,near_forbidden_R2Q,forbidden_R2Q,B2_active_flag,finite_certificate_flag,covered_flag,B3_block_pass,Q_tail_max_inside,Q_tail_end,Q_local,Q_exc,O2_total_with_o2p4,positive_harmless_flag,negative_transfer_flag,O2_B3_repaid_flag,crossing_status,Q_theta,Q_R2Q,E_theta_local,Cplus_value,tail_flag,negative_transfer_near_forbidden_flag,x,post_P0,source_coordinate,side,scale_ratio_local_to_global,scale_ratio_global_to_local,sign_match,scale_compatibility_ok,localization_ok,Q_exc_max,endpoint_line_r2_min
40,30417481,30409154,30417481,8327,8098.2820029454115,-228.7179970545885,8098.282002937049,8.362803782802075e-09,-0.0084422631137849,-2880.7831094115973,-3109.5011064745486,-0.0018990304108167,-3109.5011064745486,-0.0018990304108167,negative,negative,negative,False,0.24963148266117,False,0.0,0.24963148266117,0.5656944525747528,False,p<100M,0.55-0.60,0.05-0.10,negative,negative,True,False,True,False,False,True,True,True,True,0.2627778102990112,0.0,0.24963148266117,0.0085348501864403,0.0301511056,False,True,True,negative_transferred_repaid,0.0084422631137849,0.24963148266117,-228.7179970545885,,False,False,30417481,False,theta_local,negative,0.0165456052888004,60.439009788109274,True,True,True,0.0085348501864403,0.9984623341244876
41,604672261,604520611,604672261,151650,150032.93169378905,-1617.0683062109456,150032.93169617653,-2.387474523857236e-06,-0.0101563202445796,-11613.621162891388,-13230.68946671486,-0.0013159872506794,-13230.68946671486,-0.0013159872506794,negative,negative,negative,False,0.7568596623500748,True,0.0343723532281776,0.7568596623500748,0.5650676485722232,True,p>=500M,0.55-0.60,0.018-0.05,negative,negative,True,False,True,True,False,True,False,True,True,0.260270594288893,0.0,0.7568596623500748,0.0014698183580815,0.0301511056,False,True,True,negative_transferred_repaid,0.0101563202445796,0.7568596623500748,-1617.0683062109456,,True,True,604672261,True,theta_local,negative,0.01583657217083879,63.14497791645744,True,True,True,0.0014698183580815,0.9999866973176978
42,7117417,7115469,7117417,1948,1830.2377002749845,-117.76229972501552,1830.237700274214,7.7034201240167e-10,-0.0107177802092479,-1415.932465271093,-1533.6947649968788,-0.0023092490533791,-1533.6947649968788,-0.0023092490533791,negative,negative,negative,False,0.1460888226947264,False,0.0,0.1460888226947264,0.5645057407816215,False,p<100M,0.55-0.60,0.10-0.25,negative,negative,True,False,True,False,False,True,True,True,True,0.2580229631264861,0.0,0.1460888226947264,0.007641518998895,0.0301511056,False,True,True,negative_transferred_repaid,0.0107177802092479,0.1460888226947264,-117.76229972501552,,False,False,7117417,False,theta_local,negative,0.01654372379068271,60.4458834451281,True,True,True,0.007641518998895,0.990566737064676
43,12781267,12779528,12781267,1739,1587.2519635993533,-151.7480364006467,1587.2519635949284,4.424919097800739e-09,-0.013590059484822,-1894.8298760391767,-2046.5779124442488,-0.0021379098965538,-2046.5779124442488,-0.0021379098965538,negative,negative,negative,False,0.1300675391522673,False,0.0,0.1300675391522673,0.5641560617988199,False,p<100M,0.55-0.60,0.10-0.25,negative,negative,True,False,True,False,False,True,True,True,True,0.2566242471952797,0.0,0.1300675391522673,0.0053725661686165,0.0301511056,False,True,True,negative_transferred_repaid,0.013590059484822,0.1300675391522673,-151.7480364006467,,False,False,12781267,False,theta_local,negative,0.011664411632775068,85.73085651317082,True,True,True,0.0053725661686165,0.9964947420522188
44,109588091,109577354,109588091,10737,10107.655404424124,-629.3445955758762,10107.655404493213,-6.908885552547872e-08,-0.0177226687748103,-5152.747184991837,-5782.091780498624,-0.0016117043962495,-5782.091780498624,-0.0016117043962495,negative,negative,negative,False,0.2415685632788372,False,0.0,0.2415685632788372,0.5640377691345301,False,100M<=p<500M,0.55-0.60,0.10-0.25,negative,negative,True,False,True,False,False,True,True,True,True,0.2561510765381203,0.0,0.2415685632788372,0.0066368119233886,0.0301511056,False,True,True,negative_transferred_repaid,0.0177226687748103,0.2415685632788372,-629.3445955758762,,False,False,109588091,False,theta_local,negative,0.009898281386935673,101.02763913338109,True,True,True,0.0066368119233886,0.9986832309356546
45,12836777,12833438,12836777,3339,3175.3327670842978,-163.66723291570224,3175.3327670823783,1.919488568091765e-09,-0.0105723515140797,-1880.5745276082307,-2044.2417605258524,-0.0021297190788301,-2044.2417605258524,-0.0021297190788301,negative,negative,negative,False,0.1752468754780604,False,0.0,0.1752468754780604,0.5638688944543334,False,p<100M,0.55-0.60,0.10-0.25,negative,negative,True,False,True,False,False,True,True,True,True,0.2554755778173336,0.0,0.1752468754780604,0.0060864238556851,0.0301511056,False,True,True,negative_transferred_repaid,0.0105723515140797,0.1752468754780604,-163.66723291570224,,False,False,12836777,False,theta_local,negative,0.016127988725514932,62.0040115986671,True,True,True,0.0060864238556851,0.9972030389333396
46,618029,618028,618029,1,13.3342906609052,12.3342906609052,13.33429066091776,-1.2558842854559768e-11,0.0693704230771723,-494.27680317882914,-481.9425125179114,-0.0034478707340002,-481.9425125179114,-0.0034478707340002,negative,negative,positive,False,0.0748436752518515,False,0.0,0.0748436752518515,0.5631494213750168,False,p<100M,0.55-0.60,0.25-0.50,positive,negative,True,True,False,False,False,True,True,True,True,0.2525976855000671,0.0,0.0748436752518515,,0.0301511056,True,False,False,positive_harmless,0.0693704230771723,0.0748436752518515,12.3342906609052,0.0748436752518515,False,False,618029,False,theta_local,positive,0.0012720247833953975,786.1482048570739,True,True,True,,
47,12807413,12805898,12807413,1515,1309.2378670814828,-205.7621329185172,1309.2378670852631,-3.780314727919176e-09,-0.0197377997286405,-1852.683123923838,-2058.445256838575,-0.0021475743873896,-2058.445256838575,-0.0021475743873896,negative,negative,negative,False,0.1184377830877646,False,0.0,0.1184377830877646,0.5622876677543968,False,p<100M,0.55-0.60,0.25-0.50,negative,negative,True,False,True,False,False,True,True,True,True,0.249150671017587,0.0,0.1184377830877646,0.006714545286013,0.0301511056,False,True,True,negative_transferred_repaid,0.0197377997286405,0.1184377830877646,-205.7621329185172,,False,False,12807413,False,theta_local,negative,0.01087616053360753,91.94421109452936,True,True,True,0.006714545286013,0.99299630880591
48,3440807,3439819,3440630,811,857.9096844098194,46.90968440981942,857.9096844103187,-4.993125912733376e-10,0.0072712465886281,-1045.2126221251674,-998.3029377148488,-0.0023757630357359,-1100.046968669165,-0.0026178084247497,negative,negative,positive,False,0.1225172337511368,False,0.0,0.1225172337511368,0.5606349450322781,False,p<100M,0.55-0.60,0.10-0.25,positive,negative,True,True,False,False,False,True,True,True,True,0.2425397801291122,0.0,0.1225172337511368,0.0089098695882727,0.0301511056,True,False,False,positive_harmless,0.0072712465886281,0.1225172337511368,46.90968440981942,0.1225172337511368,False,False,3440630,False,theta_local,positive,0.015353041008055443,65.1336760890119,True,True,True,0.0089098695882727,0.9826987118659942
49,33902159,33888759,33902159,13400,13108.126641330568,-291.8733586694325,13108.126641348004,-1.743683242239058e-08,-0.0083867655278248,-2970.774669706821,-3262.648028358817,-0.0018638415614247,-3262.648028358817,-0.0018638415614247,negative,negative,negative,False,0.3075518627750951,False,0.0,0.3075518627750951,0.559337593663511,False,p<100M,0.55-0.60,0.018-0.05,negative,negative,True,False,True,False,False,True,True,True,True,0.2373503746540439,0.0,0.3075518627750951,0.0049814047227133,0.0301511056,False,True,True,negative_transferred_repaid,0.0083867655278248,0.3075518627750951,-291.8733586694325,,False,False,33902159,False,theta_local,negative,0.019881022691356477,50.29922331081904,True,True,True,0.0049814047227133,0.9996895169631737
50,3457967,3457512,3457967,455,361.3470302370314,-93.6529697629686,361.3470302373171,-2.856950231944211e-10,-0.0193680367735395,-1005.2072501885704,-1098.8602199512534,-0.0026067643639724,-1098.8602199512534,-0.0026067643639724,negative,negative,negative,False,0.0793601948576568,False,0.0100395656818993,0.0793601948576568,0.5585861223496483,False,p<100M,0.55-0.60,0.25-0.50,negative,negative,True,False,True,False,False,True,True,True,True,0.2343444893985933,0.0,0.0793601948576568,0.006278619086263,0.0301511056,False,True,True,negative_transferred_repaid,0.0193680367735395,0.0793601948576568,-93.6529697629686,,False,False,3457967,False,theta_local,negative,0.011470841427286074,87.17756289623763,True,True,True,0.006278619086263,0.9742863637607116
51,12842173,12840082,12842173,2091,1898.7066712055992,-192.29332879440085,1898.706671204418,1.1812062439275903e-09,-0.0156957821804743,-1895.6037150453776,-2087.89704384096,-0.0021746310428115,-2087.89704384096,-0.0021746310428115,negative,negative,negative,False,0.1392439305539144,False,0.0,0.1392439305539145,0.5580235690234773,False,p<100M,0.55-0.60,0.10-0.25,negative,negative,True,False,True,False,False,True,True,True,True,0.2320942760939091,0.0,0.1392439305539144,0.0050051051752984,0.0301511056,False,True,True,negative_transferred_repaid,0.0156957821804743,0.1392439305539144,-192.29332879440085,,False,False,12842173,False,theta_local,negative,0.012760208135750566,78.36862764003646,True,True,True,0.0050051051752984,0.9953322358862708
52,1512479,1512478,1512479,1,14.229260584493224,13.229260584493224,14.22926058457233,-7.910649912901134e-11,0.0653387626052911,-766.068534019636,-752.8392734350637,-0.0030233813139198,-752.8392734350637,-0.0030233813139198,negative,negative,positive,False,0.0713499660129912,False,0.0,0.0713499660129912,0.5578895862071762,False,p<100M,0.55-0.60,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.2315583448287048,0.0,0.0713499660129912,,0.0301511056,True,False,False,positive_harmless,0.0653387626052911,0.0713499660129912,13.229260584493224,0.0713499660129912,False,False,1512479,False,theta_local,positive,0.0008131212730101727,1229.8288498811532,True,True,True,,
53,356243,356170,356173,3,25.56633807844032,22.56633807844032,25.566338078468107,-2.7785773681898718e-11,0.0797278138309229,-356.4952549189911,-333.928916840523,-0.003424098718087,-365.57900826248806,-0.0037481544063784,negative,negative,positive,False,0.0917954514179663,False,0.0,0.0917954514179663,0.5577559153257986,False,p<100M,0.55-0.60,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.2310236613031944,0.0,0.0917954514179663,,0.0301511056,True,False,False,positive_harmless,0.0797278138309229,0.0917954514179663,22.56633807844032,0.0917954514179663,False,False,356173,False,theta_local,positive,0.0029023078923781065,344.55338202612796,True,True,True,,
54,7112297,7110038,7112297,2259,2145.696051453453,-113.30394854654696,2145.6960514541715,-7.185008144006131e-10,-0.0095767817581473,-1412.3619855288416,-1525.66593407467,-0.0022981965497353,-1525.66593407467,-0.0022981965497353,negative,negative,negative,False,0.1547550134720171,False,0.0,0.1547550134720171,0.556380326479045,False,p<100M,0.55-0.60,0.10-0.25,negative,negative,True,False,True,False,False,True,True,True,True,0.22552130591618,0.0,0.1547550134720171,0.0030623697626775,0.0301511056,False,True,True,negative_transferred_repaid,0.0095767817581473,0.1547550134720171,-113.30394854654696,,False,False,7112297,False,theta_local,negative,0.01782186598211445,56.110847259404444,True,True,True,0.0030623697626775,0.9987788453800012
55,12895717,12894136,12895717,1581,1424.3941279906464,-156.60587200935356,1424.3941279873252,3.3212472771992907e-09,-0.0146932242356456,-1895.2508312109856,-2051.8567032236606,-0.0021315684320473,-2051.8567032236606,-0.0021315684320473,negative,negative,negative,False,0.1217247995908262,False,0.0,0.1217247995908262,0.5562861011128931,False,p<100M,0.55-0.60,0.10-0.25,negative,negative,True,False,True,False,False,True,True,True,True,0.2251444044515724,0.0,0.1217247995908262,0.0082557947953519,0.0301511056,False,True,True,negative_transferred_repaid,0.0146932242356456,0.1217247995908262,-156.60587200935356,,False,False,12895717,False,theta_local,negative,0.011072436238332223,90.31436067683549,True,True,True,0.0082557947953519,0.9887478269065486
56,1511527,1511046,1511449,403,412.6251302173886,9.625130217388572,412.6251302175224,-1.3380940799834207e-10,0.0023682517122969,-714.260146871442,-704.6350166539196,-0.0028310294832277,-754.1777997303288,-0.0030299785837631,negative,negative,positive,False,0.0952884508457212,False,0.0060365273109943,0.0952884508457212,0.5561480230216432,False,p<100M,0.55-0.60,0.10-0.25,positive,negative,True,True,False,False,False,True,True,True,True,0.2245920920865729,0.0,0.0952884508457212,0.007718928919738,0.0301511056,True,False,False,positive_harmless,0.0023682517122969,0.0952884508457212,9.625130217388572,0.0952884508457212,False,False,1511449,False,theta_local,positive,0.01632897501409536,61.24083104645506,True,True,True,0.007718928919738,0.9637769639072228
57,179620853,179616870,179620853,3983,3345.117079958123,-637.8829200418768,3345.1170799434185,1.4704710338264704e-08,-0.0279793726518573,-6692.321799874306,-7330.204719930887,-0.0015140488191748,-7330.204719930887,-0.0015140488191748,negative,negative,negative,False,0.1434186712486546,False,0.0173475771754453,0.1434186712486546,0.5561088242646545,False,100M<=p<500M,0.55-0.60,0.25-0.50,negative,negative,True,False,True,False,False,True,True,True,True,0.2244352970586178,0.0,0.1434186712486546,0.0081468555780067,0.0301511056,False,True,True,negative_transferred_repaid,0.0279793726518573,0.1434186712486546,-637.8829200418768,,False,False,179620853,False,theta_local,negative,0.004708979241626892,212.36024808945913,True,True,True,0.0081468555780067,0.9891023652005808
58,1188511,1188358,1188361,3,27.97616952660599,24.97616952660599,27.976169526577,2.8993696332690888e-11,0.0736954721948265,-636.6867116000503,-611.7105420734733,-0.0028678419084118,-663.7935052816756,-0.0031117664622279,negative,negative,positive,False,0.0833294497303515,False,0.0022962565448292,0.0833294497303515,0.5545502017536743,False,p<100M,0.55-0.60,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.2182008070146972,0.0,0.0833294497303515,,0.0324473621448292,True,False,False,positive_harmless,0.0736954721948265,0.0833294497303515,24.97616952660599,0.0833294497303515,False,False,1188361,False,theta_local,positive,0.0015888916013855126,629.369554932508,True,True,True,,
59,293,292,293,1,5.680172609017068,4.680172609017068,5.680172609017063,4.440892098500626e-15,0.1450570376438435,-20.655160533682302,-15.974987924665244,-0.0289256856290319,-15.974987924665244,-0.0289256856290319,negative,negative,positive,False,0.1707575979731007,False,0.0,0.1707575979731007,0.5426063203226165,False,p<100M,0.50-0.55,0.25-0.50,positive,negative,True,True,False,False,False,True,True,True,True,0.1704252812904658,0.0,0.1707575979731007,,0.0301511056,True,False,False,positive_harmless,0.1450570376438435,0.1707575979731007,4.680172609017068,0.1707575979731007,False,False,293,False,theta_local,positive,0.0584206237836986,17.11724276862369,True,True,True,,
60,3291137,3290975,3290983,8,45.02008815604045,37.02008815604045,45.02008815575391,2.8654056904997555e-10,0.0581191865376321,-1049.3252789666876,-1012.3051908109336,-0.0024778694699262,-1076.264841909055,-0.0026343486055292,negative,negative,positive,False,0.0730965487832678,False,0.0,0.0730965487832678,0.5512735894464837,False,p<100M,0.55-0.60,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.205094357785935,0.0,0.0730965487832678,0.0205672364492246,0.0301511056,True,False,False,positive_harmless,0.0581191865376321,0.0730965487832678,37.02008815604045,0.0730965487832678,False,False,3290983,False,theta_local,positive,0.001559139170225631,641.3795632209566,True,True,True,0.0205672364492246,0.7616309614018524
61,1190143,1190068,1190071,3,27.97904537377347,24.97904537377347,27.979045373853296,-7.982592364896846e-11,0.0736894995793346,-640.0511510875076,-615.0721057136543,-0.0028809369220483,-659.092989757657,-0.0030870063076299,negative,negative,positive,False,0.0832943901091022,False,0.0022770928481098,0.0832943901091022,0.5512234961655321,False,p<100M,0.55-0.60,0.25-0.50,positive,negative,True,True,False,False,False,True,True,True,True,0.2048939846621285,0.0,0.0832943901091022,,0.0324281984481098,True,False,False,positive_harmless,0.0736894995793346,0.0832943901091022,24.97904537377347,0.0832943901091022,False,False,1190071,False,theta_local,positive,0.0015877347404659647,629.828128410494,True,True,True,,
