candidate_id,block_id,x,y,h,p_star,E_theta_sign,DeltaD_sign,post_P0_flag,finite_zone_flag,finite_certified_flag,E_theta,DeltaD,Q_delta_D,Q_R2Q,Q_exc,epsilon,near_forbidden_flag,forbidden_flag,threshold_relevant_flag,positive_harmless_flag,negative_transfer_flag,channel_compatible_flag,O2_repaid_flag,B3_no_accumulation_flag,endpoint_repaid_flag,E_theta_normalized,scale_ratio,h_over_x,pstar_over_x,log_pstar,sqrt_h,normalizer,Q_delta_D_share,Q_exc_share,epsilon_share,h_bin,p_star_bin,window_class,short_window_flag,single_step_flag,finite_short_flag,post_P0_tail_flag,sign_consistent,sign_inconsistent_flag,sign_consistency_class,row_regime,failure_type,endpoint_motion_pass_flag,status
hexc_00053,54,7112297,7110038,2259,7112297,negative,negative,False,True,True,-113.30394854654696,-1681.6041273500573,0.1421341086327225,0.1547550134720171,0.0030623697626775,0.0095585350766169,False,False,False,False,False,True,True,True,True,-0.042485438297301385,0.9184459064935127,0.0003176189070844482,1.0,15.777335815708886,47.52893855326458,11831.108968329036,0.9184459064935127,0.01978850115399486,0.06176559235249126,1025<=h<=8192,1M<=p<100M,1025<=h<=8192,False,False,False,False,True,False,consistent,finite_negative_repaid,,True,pass
hexc_00054,55,12895717,12894136,1581,12895717,negative,negative,False,True,True,-156.60587200935356,-1099.6240179754095,0.1031699645978112,0.1217247995908262,0.0082557947953519,0.010299040197663,False,False,False,False,False,True,True,True,True,-0.043609920520791545,0.8475673399719166,0.00012259884425193263,1.0,16.372405798698676,39.761790704142086,10658.373512699049,0.8475673399719166,0.06782344126343584,0.08460921876464676,1025<=h<=8192,1M<=p<100M,1025<=h<=8192,False,False,False,False,True,False,consistent,finite_negative_repaid,,True,pass
hexc_00055,56,1511449,1511046,403,1511527,positive,negative,False,True,True,9.625130217388572,-329.9465646577695,0.0811829553542681,0.0952884508457212,0.007718928919738,0.006386566571715,False,False,False,True,False,True,False,True,True,0.007828862384394036,0.8519705655170017,0.0002666315568702616,1.0000516061077813,14.228630956092058,20.074859899884732,4064.234459289399,0.8519705655170017,0.0810059230812294,0.06702351140176795,257<=h<=1024,1M<=p<100M,257<=h<=1024,False,False,False,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00056,57,179620853,179616870,3983,179620853,negative,negative,False,True,True,-637.8829200418768,-2527.025590101053,0.1108425832777827,0.1434186712486546,0.0081468555780067,0.024429232392865,False,False,False,False,False,True,True,True,True,-0.04759513865977372,0.7728602023205713,2.217448549807299e-05,1.0,19.006358815110175,63.111013301958636,22798.328181941317,0.7728602023205713,0.05680470685634751,0.17033509082307977,1025<=h<=8192,100M<=p<500M,1025<=h<=8192,False,False,False,False,True,False,consistent,finite_negative_repaid,,True,pass
hexc_00057,58,1188361,1188358,3,1188511,positive,negative,False,True,True,24.97616952660599,-27.32946939660235,0.0806391928862905,0.0833294497303515,0.0134398679639979,-0.0107496111199369,False,False,False,True,False,True,False,True,True,0.022909954713741472,0.967715413305062,2.524485404687633e-06,1.0001262242702345,13.988211821103459,1.7320508075688772,338.9105026775217,0.967715413305062,0.16128593201429278,-0.12900134531935492,2<=h<=4,1M<=p<100M,2<=h<=4,True,False,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00058,59,293,292,1,293,positive,negative,False,True,True,4.680172609017068,-5.356822544017069,0.1660290921582204,0.1707575979731007,5.505631574898212e-17,0.0047285058148801,False,False,False,True,False,True,False,True,True,0.27341860323415723,0.9723086652013858,0.0034129692832764505,1.0,5.680172609017068,1.0,32.26436086822776,0.9723086652013858,3.2242381248332563e-16,0.02769133479861305,h=1,p<1K,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00059,60,3290983,3290975,8,3291137,positive,negative,False,True,True,37.02008815604045,-43.37603271443948,0.068097615704397,0.0730965487832678,0.0205672364492246,-0.0155683033703539,False,False,False,True,False,True,False,True,True,0.020406309445222953,0.9316119138033083,2.430884632342373e-06,1.0000467945291727,15.006743655743318,2.8284271247461903,636.9684498607004,0.9316119138033083,0.281370827919752,-0.21298274172306164,5<=h<=16,1M<=p<100M,5<=h<=16,False,False,False,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00060,61,1190071,1190068,3,1190143,positive,negative,False,True,True,24.97904537377347,-27.33234524376985,0.080631858151701,0.0832943901091022,0.0134386455041789,-0.0107761135467777,False,False,False,True,False,True,False,True,True,0.022896877655898342,0.968034678519001,2.5208579992286177e-06,1.0000605005919816,13.989584025935335,1.7320508075688772,338.97699830192045,0.968034678519001,0.16133914284715267,-0.1293738213661536,2<=h<=4,1M<=p<100M,2<=h<=4,True,False,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00061,62,113166227,113154493,11734,113166227,negative,negative,False,True,True,-570.3217879884924,-8753.869097322327,0.2349919129337335,0.2503069484559692,0.0041822745120619,0.0111327610101736,False,False,False,False,False,True,True,True,True,-0.05361194272371126,0.938814980500113,0.00010368817898293985,1.0,18.544368331162183,108.32358930537707,37251.7887447083,0.938814980500113,0.0167085833528013,0.044476436147084956,8193<=h<=65536,100M<=p<500M,8193<=h<=65536,False,False,False,False,True,False,consistent,finite_negative_repaid,,True,pass
hexc_00062,63,30816007,30813688,2319,30816007,negative,negative,False,True,True,-215.2921471839013,-1627.3307655551475,0.1136507642000766,0.1321516982536188,0.0075446709207132,0.0109562631328288,False,False,False,False,False,True,True,True,True,-0.038782875592152065,0.8600022981313781,7.52530981707007e-05,1.0,17.243544820734687,48.155996511338024,14318.696200672357,0.8600022981313781,0.0570909872549186,0.08290671461370173,1025<=h<=8192,1M<=p<100M,1025<=h<=8192,False,False,False,False,True,False,consistent,finite_negative_repaid,,True,pass
hexc_00063,64,604810421,604757400,53021,604810421,negative,negative,True,False,False,-1034.3984432700745,-41097.65520487146,0.436528398028676,0.4494568065190746,0.0016779826148503,0.0112504258755482,False,False,False,False,False,True,True,True,True,-0.042060867480441355,0.9712354818018538,8.766548683525411e-05,1.0,20.220425613170573,230.2628932329306,94146.57875745282,0.9712354818018538,0.003733356777586341,0.025031161420559642,8193<=h<=65536,p>=500M,8193<=h<=65536,False,False,False,True,True,False,consistent,post_P0_negative_tail,,True,pass
hexc_00064,65,3438889,3438886,3,3439001,positive,negative,False,True,True,27.10131744255433,-29.45461731255397,0.0750723212794575,0.0792717980142518,0.0125120542877309,-0.0083125775529367,False,False,False,True,False,True,False,True,True,0.014614173269510537,0.9470243284498315,8.723747698748055e-07,1.0000325686580753,15.050691580196565,1.7320508075688772,392.34989421612295,0.9470243284498315,0.15783739742450945,-0.10486172587434224,2<=h<=4,1M<=p<100M,2<=h<=4,True,False,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00065,66,1196077,1196076,1,1196077,positive,negative,False,True,True,12.994557592691232,-13.671207527691196,0.0698053209783983,0.0711424243631883,0.0,0.0013371033847899,False,False,False,True,False,True,False,True,True,0.011881791541542596,0.9812052597763049,8.360665743091791e-07,1.0,13.994557592691232,1.0,195.8476422151518,0.9812052597763049,0.0,0.01879474022369368,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00066,67,39699197,39695992,3205,39699197,negative,negative,False,True,True,-265.53724747196566,-2280.972504373403,0.1316093417511963,0.1495716452263878,0.0085253544488815,0.0094369490263099,False,False,False,False,False,True,True,True,True,-0.04214388691445966,0.8799083646636083,8.073211153364134e-05,1.0,17.496841518752603,56.61271941887264,17331.38752935575,0.8799083646636083,0.056998466761382094,0.06309316857500884,1025<=h<=8192,1M<=p<100M,1025<=h<=8192,False,False,False,False,True,False,consistent,finite_negative_repaid,,True,pass
hexc_00067,68,1192069,1192068,1,1192069,positive,negative,False,True,True,12.991201010838148,-13.667850945838154,0.0698216715498185,0.0712244136304279,0.0,0.0014027420806093,False,False,False,True,False,True,False,True,True,0.011898675085204593,0.9803053193545683,8.388776153058254e-07,1.0,13.991201010838148,1.0,195.75370572567843,0.9803053193545683,0.0,0.019694680645430153,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00068,69,108581987,108578163,3824,108581987,negative,negative,False,True,True,-400.9453068567673,-2637.631696644796,0.1245862627972834,0.1469597990717331,0.0043804824344325,0.017993053840017,False,False,False,False,False,True,True,True,True,-0.03847744640717203,0.8477574383214224,3.521762776361792e-05,1.0,18.5030160861452,61.83849933496123,21171.12783884155,0.8477574383214224,0.02980735182071341,0.12243520985786284,1025<=h<=8192,100M<=p<500M,1025<=h<=8192,False,False,False,False,True,False,consistent,finite_negative_repaid,,True,pass
hexc_00069,70,12847921,12847029,892,12847921,negative,negative,False,True,True,-139.04176855224262,-569.6987517866241,0.0711926004758948,0.0908608054490663,0.0077829840818417,0.0118852208913297,False,False,False,False,False,True,True,True,True,-0.03879081054635253,0.7835347719408357,6.942757509172107e-05,1.0,16.36869256633284,29.866369046136157,8002.218601068224,0.7835347719408357,0.08565832146628499,0.13080690659287825,257<=h<=1024,1M<=p<100M,257<=h<=1024,False,False,False,False,True,False,consistent,finite_negative_repaid,,True,pass
hexc_00070,71,1191481,1191480,1,1191481,positive,negative,False,True,True,12.990707629107597,-13.667357564107531,0.0698240755547498,0.0710316103925829,0.0,0.001207534837833,False,False,False,True,False,True,False,True,True,0.011901158740629858,0.983000035742408,8.392916043142945e-07,1.0,13.990707629107597,1.0,195.7398999631695,0.983000035742408,0.0,0.016999964257590452,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00071,72,12843647,12843190,457,12843647,negative,negative,False,True,True,-113.26485440576494,-249.96047798659333,0.043641826458844,0.0679786634633438,0.0081632419242064,0.0161735950802932,False,False,False,False,False,True,True,True,True,-0.03160465040223177,0.6419930053843589,3.558179386275565e-05,1.0,16.368359850163905,21.37755832643195,5727.543924457782,0.6419930053843589,0.12008535484973565,0.2379216397659025,257<=h<=1024,1M<=p<100M,257<=h<=1024,False,False,False,False,True,False,consistent,finite_negative_repaid,,True,pass
hexc_00072,73,40882169,40877269,4900,40882169,negative,negative,False,True,True,-220.51959869872007,-3673.138631205552,0.1708297585564211,0.1837301433813745,0.0069729630121156,0.0059274218128377,False,False,False,False,False,True,True,True,True,-0.034488970346313846,0.9297862365557749,0.00011985665437663056,1.0,17.52620456018215,70.0,21501.749239974473,0.9297862365557749,0.037952199262380144,0.03226156418184447,1025<=h<=8192,1M<=p<100M,1025<=h<=8192,False,False,False,False,True,False,consistent,finite_negative_repaid,,True,pass
hexc_00073,74,1186291,1186290,1,1186291,positive,negative,False,True,True,12.986342191006576,-13.662992126006657,0.0698453533838172,0.0716803042452162,0.0,0.0018349508613989,False,False,False,True,False,True,False,True,True,0.011923155955729969,0.9744009057896618,8.429634887224129e-07,1.0,13.986342191006575,1.0,195.61776788393058,0.9744009057896618,0.0,0.02559909421033688,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00074,75,113195507,113182659,12848,113195507,negative,negative,False,True,True,-330.4150379443963,-9888.473703891712,0.2536736118314834,0.2647255241959858,0.0052963922956069,0.0057555200688954,False,False,False,False,False,True,True,True,True,-0.031055977995578507,0.9582514289165398,0.00011350273823147415,1.0,18.544627032132933,113.34901852243803,38981.08925283357,0.9582514289165398,0.02000710853890232,0.021741462544557593,8193<=h<=65536,100M<=p<500M,8193<=h<=65536,False,False,False,False,True,False,consistent,finite_negative_repaid,,True,pass
hexc_00075,76,2879,2878,1,2879,positive,negative,False,True,True,6.965198290612176,-7.641848225612179,0.1204495617554677,0.1282261417306278,1.1199458377620308e-16,0.0077765799751599,False,False,False,True,False,True,False,True,True,0.1298113457700751,0.9393526166333788,0.0003473428273706148,1.0,7.965198290612176,1.0,63.444383808771136,0.9393526166333788,8.73414595999283e-16,0.060647383366619734,h=1,1K<=p<100K,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00076,77,39674417,39673239,1178,39674417,negative,negative,False,True,True,-198.21267981504025,-737.8526257071599,0.070227735125299,0.0933658727593846,0.0048863359951688,0.0182518016389167,False,False,False,False,False,True,True,True,True,-0.03146850828389912,0.7521777824139723,2.9691677637002203e-05,1.0,17.49621712987685,34.322004603461025,10506.57015195914,0.7521777824139723,0.052335353922749614,0.19548686366327714,1025<=h<=8192,1M<=p<100M,1025<=h<=8192,False,False,False,False,True,False,consistent,finite_negative_repaid,,True,pass
hexc_00077,78,3441797,3441229,568,3441797,negative,negative,False,True,True,-56.25170384278789,-395.00311291379376,0.0731587940029086,0.0865309897820664,0.0054337359968187,0.007938459782339,False,False,False,False,False,True,True,True,True,-0.030320967558000244,0.8454635060475271,0.00016503007004771054,1.0,15.051504276675633,23.83275057562597,5399.256757814914,0.8454635060475271,0.06279525994679937,0.09174123400567238,257<=h<=1024,1M<=p<100M,257<=h<=1024,False,False,False,False,True,False,consistent,finite_negative_repaid,,True,pass
hexc_00078,79,109546081,109535495,10586,109546081,negative,negative,False,True,True,-330.4584709322444,-8081.547700812343,0.2292074218688508,0.2408302537232801,0.0043289464415077,0.0072938854129215,False,False,False,False,False,True,True,True,True,-0.03157319023588065,0.9517384893519889,9.663513202265995e-05,1.0,18.511855849746507,102.88828893513586,35258.66498963759,0.9517384893519889,0.017975093970053143,0.030286416677957555,8193<=h<=65536,100M<=p<500M,8193<=h<=65536,False,False,False,False,True,False,consistent,finite_negative_repaid,,True,pass
hexc_00079,80,1198513,1198510,3,1198607,positive,negative,False,True,True,24.993182690643494,-27.34648256063997,0.0805918938395926,0.0831464357639209,0.0134319847655415,-0.0108774428412132,False,False,False,True,False,True,False,True,True,0.022828803971717705,0.9692765913432362,2.5031017602645947e-06,1.0000784305218215,13.996670607136007,1.7320508075688772,339.32051051026895,0.9692765913432362,0.1615461281308457,-0.13082271947408197,2<=h<=4,1M<=p<100M,2<=h<=4,True,False,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00080,81,1512197,1512196,1,1512197,positive,negative,False,True,True,13.22907411823977,-13.905724053239853,0.0686815873299589,0.0705955645536329,0.0,0.001913977223674,False,False,False,True,False,True,False,True,True,0.010757844528496914,0.9728881377211749,6.612895013017483e-07,1.0,14.22907411823977,1.0,202.4665502623609,0.9728881377211749,0.0,0.027111862278825068,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00081,82,12782500,12782006,494,12782599,negative,negative,False,True,True,-68.54730774172731,-323.79453525219947,0.0544062230194822,0.0796044258439215,0.0108684538700757,0.0143297489543634,False,False,False,False,False,True,True,True,True,-0.01917259152502114,0.683457263119455,3.864658713084295e-05,1.0000077449638176,16.363595350870117,22.22611077089287,5951.424621706459,0.683457263119455,0.13653077394698154,0.18001196293356098,257<=h<=1024,1M<=p<100M,257<=h<=1024,False,False,False,False,True,False,consistent,finite_negative_repaid,,True,pass
hexc_00082,83,42923,42922,1,42923,positive,negative,False,True,True,9.66716309178561,-10.343813026785613,0.0909039576698389,0.0952612074725035,1.248884654177082e-16,0.0043572498026643,False,False,False,True,False,True,False,True,True,0.04666099670643518,0.9542599771903764,2.3297532791277403e-05,1.0,10.66716309178561,1.0,113.78836842675315,0.9542599771903764,1.3110107328185653e-15,0.045740022809620494,h=1,1K<=p<100K,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
