candidate_id,block_id,x,y,h,p_star,E_theta,E_theta_sign,Q_R2Q,near_forbidden_flag,forbidden_flag,negative_transfer_flag,positive_harmless_flag,channel_full,channel_inferred,O2_applicable_flag,B3_applicable_flag,B2_active_flag,finite_certificate_flag,coordinate_available_flag,valid_scale_flag,post_P0_flag,tail_flag,theta_negative_flag,theta_positive_flag,dangerous_coordinate_flag,finite_certificate_excluded_flag,negative_channel_flag,channel_compatible_flag,positive_channel_conflict_flag,finite_certificate_unresolved_flag,missing_channel_flag,failure_type,status
cand_00121,122.0,30418643,30418642.0,1.0,30418643.0,16.230566234990423,positive,0.0587452641225273,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00122,123.0,3277217,3277216.0,1.0,3277217.0,14.0025051445914,positive,0.0681011679331808,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00123,124.0,30340831,30340827.0,4.0,30340987.0,30.456009776270783,positive,0.0597199396392292,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00124,125.0,33827861,33826320.0,1541.0,33827861.0,-102.04793904212896,negative,0.110098889929409,False,False,True,False,negative_transferred_repaid,neutral,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,,pass
cand_00125,126.0,40847383,40847382.0,1.0,40847383.0,16.525353313570633,positive,0.057385037625347,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00126,127.0,3236861,3236860.0,1.0,3236861.0,13.990114590991642,positive,0.0687664195967628,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00127,128.0,187449539,187440181.0,9358.0,187449539.0,-385.9233859879023,negative,0.2128199890626043,False,False,True,False,negative_transferred_repaid,neutral,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,,pass
cand_00128,129.0,40874291,40872504.0,1787.0,40874291.0,-139.55697264443688,negative,0.1130432056909814,False,False,True,False,negative_transferred_repaid,neutral,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,,pass
cand_00129,130.0,109678603,109674416.0,4187.0,109678603.0,-243.7212716620761,negative,0.1528036364238857,False,False,True,False,negative_transferred_repaid,neutral,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,,pass
cand_00130,131.0,12786583,12786580.0,3.0,12786847.0,29.727813795617536,positive,0.071246224678351,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00131,132.0,1189387,1189386.0,1.0,1189387.0,12.988948606314286,positive,0.0709787746513286,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00132,133.0,30343471,30342328.0,1143.0,30343471.0,-126.54371300174604,negative,0.0943688419287908,False,False,True,False,negative_transferred_repaid,neutral,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,,pass
cand_00133,134.0,1189751,1189750.0,1.0,1189751.0,12.989254599495716,positive,0.0714970560553375,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00134,135.0,12831227,12830878.0,349.0,12831293.0,-5.285039920639065,negative,0.0716348006649615,False,False,True,False,negative_transferred_repaid,neutral,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,,pass
cand_00135,136.0,359539,359538.0,1.0,359539.0,11.792577934264838,positive,0.0782047695913046,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00136,137.0,2819,2818.0,1.0,2819.0,6.944137491114112,positive,0.1252023670442801,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00137,138.0,7048213,7048210.0,3.0,7048303.0,28.53656905120186,positive,0.0741760381642046,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00138,139.0,109556411,109553597.0,2814.0,109556411.0,-129.7691972891198,negative,0.13072783862462,False,False,True,False,negative_transferred_repaid,neutral,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,,pass
cand_00139,140.0,1512661,1512660.0,1.0,1512661.0,13.229380909503124,positive,0.0706156379648199,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00140,141.0,12799573,12799572.0,1.0,12799573.0,15.36492236895841,positive,0.0616477751710293,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00141,142.0,2275961,2275960.0,1.0,2275961.0,13.637912938756417,positive,0.0680251836107398,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00142,143.0,42533,42532.0,1.0,42533.0,9.658035524203411,positive,0.0954963866947735,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00143,144.0,445069,445068.0,1.0,445069.0,12.005984605308186,positive,0.0786725939660381,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00144,145.0,1517807,1517806.0,1.0,1517807.0,13.232777087879647,positive,0.070706350398406,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00145,146.0,1518061,1518060.0,1.0,1518061.0,13.232944420583566,positive,0.0707800350270976,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00146,147.0,3458821,3458820.0,1.0,3458821.0,14.056438337519856,positive,0.0670028543786573,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00147,148.0,359701,359700.0,1.0,359701.0,11.793028409774374,positive,0.0779234045557953,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00148,149.0,1511821,1511818.0,3.0,1511863.0,25.45764956203124,positive,0.0810451897299419,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00149,150.0,108590687,108589025.0,1662.0,108590687.0,-181.7529341824936,negative,0.0995905772584955,False,False,True,False,negative_transferred_repaid,neutral,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,,pass
cand_00150,151.0,39670783,39670780.0,3.0,39670973.0,31.992251009850825,positive,0.0668468275799452,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00151,152.0,3291539,3291538.0,1.0,3291539.0,14.006865794521072,positive,0.0668271319376652,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00152,153.0,108849263,108847420.0,1843.0,108849263.0,-288.5408809320145,negative,0.1012159404301471,False,False,True,False,negative_transferred_repaid,neutral,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,,pass
cand_00153,154.0,12801751,12800706.0,1045.0,12801751.0,-46.73192403059045,negative,0.1004851300491716,False,False,True,False,negative_transferred_repaid,neutral,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,,pass
cand_00154,155.0,109764139,109762638.0,1501.0,109764139.0,-260.5729102754683,negative,0.0926824198591366,False,False,True,False,negative_transferred_repaid,neutral,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,,pass
cand_00155,156.0,33871261,33870647.0,614.0,33871261.0,-111.19601929144392,negative,0.0691402528338287,False,False,True,False,negative_transferred_repaid,neutral,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,,pass
cand_00156,157.0,1184609,1184608.0,1.0,1184609.0,12.984923320297408,positive,0.072561666975567,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00157,158.0,60127,60126.0,1.0,60127.0,10.00421427088809,positive,0.0919654214564058,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00158,159.0,178905659,178902349.0,3310.0,178905659.0,-326.6294922581101,negative,0.127736784305964,False,False,True,False,negative_transferred_repaid,neutral,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,,pass
cand_00159,160.0,33870121,33869043.0,1078.0,33870121.0,-89.73245844873679,negative,0.0914618710863124,False,False,True,False,negative_transferred_repaid,neutral,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,,pass
cand_00160,161.0,108572459,108571084.0,1375.0,108572459.0,-209.315923583554,negative,0.0882403302666724,False,False,True,False,negative_transferred_repaid,neutral,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,,pass
cand_00161,162.0,1198751,1198750.0,1.0,1198751.0,12.996790739381732,positive,0.0719876878780127,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00162,163.0,109511267,109509400.0,1867.0,109511267.0,-89.89320921839476,negative,0.1088223400603969,False,False,True,False,negative_transferred_repaid,neutral,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,,pass
cand_00163,164.0,39637237,39636755.0,482.0,39637237.0,-62.1134514057519,negative,0.0651451540987114,False,False,True,False,negative_transferred_repaid,neutral,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,,pass
cand_00164,165.0,40844717,40842945.0,1772.0,40844717.0,-107.09979019561752,negative,0.1129806929343217,False,False,True,False,negative_transferred_repaid,neutral,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,,pass
cand_00165,166.0,30799294,30798784.0,510.0,30799397.0,-27.196169889806526,negative,0.0722199673831855,False,False,True,False,negative_transferred_repaid,neutral,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,,pass
cand_00166,167.0,109682107,109679748.0,2359.0,109682107.0,-174.45589668660523,negative,0.1167362250522532,False,False,True,False,negative_transferred_repaid,neutral,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,,pass
cand_00167,168.0,1196593,1196592.0,1.0,1196593.0,12.994988910012886,positive,0.0735589050981222,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00168,169.0,359837,359836.0,1.0,359837.0,11.793406430119706,positive,0.0800334901917534,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00169,170.0,17641579,17641576.0,3.0,17641879.0,30.3715381206486,positive,0.0694300887821649,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00170,171.0,33862193,33861455.0,738.0,33862193.0,-113.83924430671334,negative,0.0736278072537615,False,False,True,False,negative_transferred_repaid,neutral,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,,pass
cand_00171,172.0,1198363,1198360.0,3.0,1198397.0,24.99293236459349,positive,0.0829932104381138,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00172,173.0,30850279,30850276.0,3.0,30850439.0,31.489312639240573,positive,0.0687690106203953,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00173,174.0,30825511,30824836.0,675.0,30825511.0,-36.97787149460965,negative,0.0784523836661713,False,False,True,False,negative_transferred_repaid,neutral,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,,pass
