block_id,y,h,p_star,E_theta,E_theta_sign,delta_D_raw,Q_delta_D_best,Q_exc_best,Q_R2Q,Q_R2Q_formula,formula_residual,sign_consistent,sign_inconsistent_flag,sign_inconsistent_positive_harmless,neg_transfer_antecedent,neg_transfer_prim_pass,neg_transfer_prim_violation,pos_harm_antecedent,pos_harm_prim_pass,pos_harm_prim_violation,pos_harm_instrumentation_gap,route_A_alpha,primitive_full_available,row_status,channel
127,3236860,1,3236861,13.990114590991642,positive,,,,0.0687664195967628,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
128,187440181,9358,187449539,-385.9233859879023,negative,-7059.687735016454,0.20111695486905462,0.0051155744267494955,0.2128199890626043,0.20623252929580413,0.006587459766800169,1.0,False,,False,1.0,False,False,,False,False,19.35744914702577,True,primitive_full_pass,negative_transferred_repaid
129,40872504,1787,40874291,-139.55697264443688,negative,-1280.0985765136688,0.09858592980528896,0.005300996876280946,0.1130432056909814,0.1038869266815699,0.009156279009411503,1.0,False,,False,1.0,False,False,,False,False,10.517715102189365,True,primitive_full_pass,negative_transferred_repaid
130,109674416,4187,109678603,-243.7212716620761,negative,-3083.211946461258,0.13902575250268706,0.003500328875593152,0.1528036364238857,0.1425260813782802,0.010277555045605485,1.0,False,,False,1.0,False,False,,False,False,13.904275997167844,True,primitive_full_pass,negative_transferred_repaid
131,12786580,3,12786847,29.727813795617536,positive,,,,0.071246224678351,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
132,1189386,1,1189387,12.988948606314286,positive,,,,0.0709787746513286,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
133,30342328,1143,30343471,-126.54371300174604,negative,-781.7068219863181,0.07790160866235708,0.004707824326423419,0.0943688419287908,0.0826094329887805,0.011759408940010305,1.0,False,,False,1.0,False,False,,False,False,7.483168569517397,True,primitive_full_pass,negative_transferred_repaid
134,1189750,1,1189751,12.989254599495716,positive,,,,0.0714970560553375,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
135,12830878,349,12831293,-5.285039920639065,negative,-271.95312120092467,0.054340305264288055,0.0030501315616617577,0.0716348006649615,0.05739043682594981,0.01424436383901169,1.0,False,,False,1.0,False,False,,False,False,67.83405175132093,True,primitive_full_pass,negative_transferred_repaid
136,359538,1,359539,11.792577934264838,positive,,,,0.0782047695913046,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
137,2818,1,2819,6.944137491114112,positive,,,,0.1252023670442801,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
138,7048210,3,7048303,28.53656905120186,positive,,,,0.0741760381642046,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
139,109553597,2814,109556411,-129.7691972891198,negative,-2106.388627552733,0.11587029451959278,0.00807906354142071,0.13072783862462,0.1239493580610135,0.006778480563606512,1.0,False,,False,1.0,False,False,,False,False,18.31314158605606,True,primitive_full_pass,negative_transferred_repaid
140,1512660,1,1512661,13.229380909503124,positive,,,,0.0706156379648199,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
141,12799572,1,12799573,15.36492236895841,positive,,,,0.0616477751710293,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
142,2275960,1,2275961,13.637912938756417,positive,,,,0.0680251836107398,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
143,42532,1,42533,9.658035524203411,positive,,,,0.0954963866947735,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
144,445068,1,445069,12.005984605308186,positive,,,,0.0786725939660381,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
145,1517806,1,1517807,13.232777087879647,positive,,,,0.070706350398406,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
146,1518060,1,1518061,13.232944420583566,positive,,,,0.0707800350270976,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
147,3458820,1,3458821,14.056438337519856,positive,,,,0.0670028543786573,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
148,359700,1,359701,11.793028409774374,positive,,,,0.0779234045557953,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
149,1511818,3,1511863,25.45764956203124,positive,,,,0.0810451897299419,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
150,108589025,1662,108590687,-181.7529341824936,negative,-1138.9160956331416,0.08159948297469029,0.006137821325365088,0.0995905772584955,0.08773730430005537,0.01185327295844013,1.0,False,,False,1.0,False,False,,False,False,7.647881366097783,True,primitive_full_pass,negative_transferred_repaid
151,39670780,3,39670973,31.992251009850825,positive,,,,0.0668468275799452,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
152,3291538,1,3291539,14.006865794521072,positive,,,,0.0668271319376652,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
153,108847420,1843,108849263,-288.5408809320145,negative,-1185.2750978010554,0.08062245867210684,0.004183632628495639,0.1012159404301471,0.08480609130060247,0.01640984912954463,1.0,False,,False,1.0,False,False,,False,False,5.1570896723905655,True,primitive_full_pass,negative_transferred_repaid
154,12800706,1045,12801751,-46.73192403059045,negative,-783.6660109766922,0.09051820561273757,0.005005237417988441,0.1004851300491716,0.09552344303072602,0.004961687018445585,1.0,False,,False,1.0,False,False,,False,False,18.61586461263995,True,primitive_full_pass,negative_transferred_repaid
155,109762638,1501,109764139,-260.5729102754683,negative,-932.0165881492584,0.07018431664754644,0.005436906020212589,0.0926824198591366,0.07562122266775903,0.017061197191377567,1.0,False,,False,1.0,False,False,,False,False,4.723366739559204,True,primitive_full_pass,negative_transferred_repaid
156,33870647,614,33871261,-111.19601929144392,negative,-376.82136611255737,0.05058822676419855,0.004835811632867452,0.0691402528338287,0.055424038397066,0.0137162144367627,1.0,False,,False,1.0,False,False,,False,False,4.631565243543066,True,primitive_full_pass,negative_transferred_repaid
157,1184608,1,1184609,12.984923320297408,positive,,,,0.072561666975567,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
158,60126,1,60127,10.00421427088809,positive,,,,0.0919654214564058,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
159,178902349,3310,178905659,-326.6294922581101,negative,-2303.350362132319,0.11087420116752512,0.006812526973916727,0.127736784305964,0.11768672814144185,0.010050056164522148,1.0,False,,False,1.0,False,False,,False,False,8.124377274480432,True,primitive_full_pass,negative_transferred_repaid
160,33869043,1078,33870121,-89.73245844873679,negative,-766.8938900258777,0.07770083857780537,0.004858871714992731,0.0914618710863124,0.0825597102927981,0.008902160793514302,1.0,False,,False,1.0,False,False,,False,False,10.060048790177197,True,primitive_full_pass,negative_transferred_repaid
161,108571084,1375,108572459,-209.315923583554,negative,-883.006688561607,0.06955553746476602,0.0024587559453669756,0.0882403302666724,0.07201429341013299,0.016226036856539408,1.0,False,,False,1.0,False,False,,False,False,5.351766282758068,True,primitive_full_pass,negative_transferred_repaid
162,1198750,1,1198751,12.996790739381732,positive,,,,0.0719876878780127,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
163,109509400,1867,109511267,-89.89320921839476,negative,-1393.649967181189,0.09412316974983156,0.005732442374278748,0.1088223400603969,0.09985561212411032,0.008966727936286584,1.0,False,,False,1.0,False,False,,False,False,17.9245532409861,True,primitive_full_pass,negative_transferred_repaid
164,39636755,482,39637237,-62.1134514057519,negative,-320.8295301391008,0.047742927211628615,0.008152677678309576,0.0651451540987114,0.055895604889938194,0.009249549208773203,1.0,False,,False,1.0,False,False,,False,False,7.047932662304537,True,primitive_full_pass,negative_transferred_repaid
165,40842945,1772,40844717,-107.09979019561752,negative,-1300.8074713921385,0.10061224379164574,0.007165098678816409,0.1129806929343217,0.10777734247046215,0.0052033504638595435,1.0,False,,False,1.0,False,False,,False,False,13.638851543350457,True,primitive_full_pass,negative_transferred_repaid
166,30798784,510,30799397,-27.196169889806526,negative,-378.16818960660703,0.056321467792020095,0.003641169698940132,0.0722199673831855,0.05996263749096023,0.012257329892225263,1.0,False,,False,1.0,False,False,,False,False,17.830378916169163,True,primitive_full_pass,negative_transferred_repaid
167,109679748,2359,109682107,-174.45589668660523,negative,-1699.7513207575412,0.10210882362506386,0.00809479113805022,0.1167362250522532,0.11020361476311408,0.0065326102891391236,1.0,False,,False,1.0,False,False,,False,False,11.138894903723546,True,primitive_full_pass,negative_transferred_repaid
168,1196592,1,1196593,12.994988910012886,positive,,,,0.0735589050981222,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
169,359836,1,359837,11.793406430119706,positive,,,,0.0800334901917534,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
170,17641576,3,17641879,30.3715381206486,positive,,,,0.0694300887821649,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
171,33861455,738,33862193,-113.83924430671334,negative,-472.5772802525694,0.05787036133223827,0.0033281269586732413,0.0736278072537615,0.061198488290911505,0.012429318962849996,1.0,False,,False,1.0,False,False,,False,False,5.28161216290431,True,primitive_full_pass,negative_transferred_repaid
172,1198360,3,1198397,24.99293236459349,positive,,,,0.0829932104381138,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
173,30850276,3,30850439,31.489312639240573,positive,,,,0.0687690106203953,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
174,30824836,675,30825511,-36.97787149460965,negative,-499.2839402244276,0.06462894660491776,0.011081566728119278,0.0784523836661713,0.07571051333303704,0.0027418703331342636,1.0,False,,False,1.0,False,False,,False,False,16.390218916036883,True,primitive_full_pass,negative_transferred_repaid
175,12776609,332,12776941,11.625904943145828,positive,-275.4532928884128,0.05646053180203018,0.007502368993893705,0.0675855848506355,0.06396290079592389,0.0036226840547116113,0.0,True,1.0,False,1.0,False,True,1.0,False,False,,True,sign_inconsistent_positive_harmless,positive_harmless
176,30358683,1004,30359687,-108.11236392766864,negative,-689.6235787695141,0.07332362853757014,0.009144011863746354,0.0892723594368366,0.0824676404013165,0.0068047190355201015,1.0,False,,False,1.0,False,False,,False,False,7.766222039142735,True,primitive_full_pass,negative_transferred_repaid
177,110315160,4417,110319577,-231.7350443422174,negative,-3277.7856986797688,0.14380926297856406,0.00497352665410791,0.1561570928801292,0.14878278963267197,0.00737430324745722,1.0,False,,False,1.0,False,False,,False,False,15.359026703233488,True,primitive_full_pass,negative_transferred_repaid
178,109495510,697,109496207,-178.6808742050422,negative,-375.0578184447095,0.041457516440913306,0.0038424396271850734,0.0652388028843534,0.045299956068098376,0.019938846816255018,1.0,False,,False,1.0,False,False,,False,False,3.3031086263718596,True,primitive_full_pass,negative_transferred_repaid
179,30850871,350,30851287,12.138297093206972,positive,-290.4046647422156,0.052198597188669656,0.006593416008431927,0.0668106572193494,0.05879201319710158,0.008018644022247813,0.0,True,1.0,False,1.0,False,True,1.0,False,False,,True,sign_inconsistent_positive_harmless,positive_harmless
180,7112886,1,7112887,14.777418767184288,positive,,,,0.0641352518065375,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
181,180633960,1709,180635669,-264.0889231567578,negative,-1093.7313259743723,0.07319549342641804,0.008350838332214333,0.0931836500249432,0.08154633175863238,0.011637318266310814,1.0,False,,False,1.0,False,False,,False,False,5.272490919262259,True,primitive_full_pass,negative_transferred_repaid
182,30787786,3,30788077,31.485257351625947,positive,,,,0.0676460987104531,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
183,109724532,1537,109726069,-204.0286805520348,negative,-1017.3847377309448,0.07571315421440726,0.005397357478484606,0.0924099628241718,0.08111051169289187,0.011299451131279933,1.0,False,,False,1.0,False,False,,False,False,6.086133207059601,True,primitive_full_pass,negative_transferred_repaid
184,604335487,20686,604356173,-365.2446493016978,negative,-16072.78416682542,0.273340851201797,0.005297797763304263,0.2819169646022565,0.27863864896510127,0.003278315637155249,1.0,False,,False,1.0,False,False,,False,False,45.3862100387112,True,primitive_full_pass,negative_transferred_repaid
185,187498570,1749,187500319,-263.1556726067745,negative,-1126.5450067751608,0.0742328278540055,0.005002723001849148,0.09346455550884,0.07923555085585465,0.01422900465298535,1.0,False,,False,1.0,False,False,,False,False,5.3899749985478875,True,primitive_full_pass,negative_transferred_repaid
186,22052337,4,22052431,29.817858553351044,positive,,,,0.0607248084445193,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
187,338530,1,338531,11.732370947643444,positive,,,,0.079871308359875,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
188,31027175,684,31027859,-97.48691281590504,negative,-445.9374260051891,0.05729909091466835,0.00366283106728808,0.072244005949339,0.060961921981956435,0.011282083967382561,1.0,False,,False,1.0,False,False,,False,False,5.767421515759181,True,primitive_full_pass,negative_transferred_repaid
189,39649782,1,39649783,16.495596033142387,positive,,,,0.0574888285914167,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
190,31025775,446,31026421,88.76041429147188,positive,-443.08727352010055,0.07050599410829013,0.005646063608330093,0.0841518906254193,0.07615205771662022,0.00799983290879909,0.0,True,1.0,False,1.0,False,True,1.0,False,False,,True,sign_inconsistent_positive_harmless,positive_harmless
191,109770459,2324,109772783,-157.8722686231877,negative,-1689.007908053478,0.10221548801013534,0.005469682555933326,0.1148387219870256,0.10768517056606867,0.00715355142095693,1.0,False,,False,1.0,False,False,,False,False,12.01980653147727,True,primitive_full_pass,negative_transferred_repaid
192,3459178,1,3459179,14.056541835640791,positive,,,,0.068254632757475,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
